"REF_DATE","GEO","DGUID","Seasonal adjustment","Activities","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1990-07","Canada","2016A000011124","Seasonally adjusted","Tourism activities","Jobs","190","thousands","3","v81658","1.2.1","505.7","","","","1"
"1990-07","Canada","2016A000011124","Seasonally adjusted","Total tourism industries","Jobs","190","thousands","3","v81659","1.2.2","407.0","","","","1"
"1990-07","Canada","2016A000011124","Seasonally adjusted","Transportation","Jobs","190","thousands","3","v81660","1.2.3","65.1","","","","1"
"1990-07","Canada","2016A000011124","Seasonally adjusted","Air transportation","Jobs","190","thousands","3","v81661","1.2.4","44.3","","","","1"
"1990-07","Canada","2016A000011124","Seasonally adjusted","Other transportation","Jobs","190","thousands","3","v64605557","1.2.17","20.8","","","","1"
"1990-07","Canada","2016A000011124","Seasonally adjusted","Railway transportation","Jobs","190","thousands","3","v81662","1.2.5","3.1","","","t","1"
"1990-07","Canada","2016A000011124","Seasonally adjusted","Water transportation","Jobs","190","thousands","3","v81663","1.2.6","1.4","","","t","1"
"1990-07","Canada","2016A000011124","Seasonally adjusted","Bus transportation","Jobs","190","thousands","3","v81664","1.2.7","8.3","","","t","1"
"1990-07","Canada","2016A000011124","Seasonally adjusted","Other transportation industries","Jobs","190","thousands","3","v19458060","1.2.16","12.2","","","t","1"
"1990-07","Canada","2016A000011124","Seasonally adjusted","Accommodation","Jobs","190","thousands","3","v81667","1.2.10","123.0","","","","1"
"1990-07","Canada","2016A000011124","Seasonally adjusted","Food and beverage services","Jobs","190","thousands","3","v81668","1.2.11","147.0","","","","1"
"1990-07","Canada","2016A000011124","Seasonally adjusted","Other tourism activities","Jobs","190","thousands","3","v81669","1.2.12","71.9","","","","1"
"1990-07","Canada","2016A000011124","Seasonally adjusted","Recreation and entertainment","Jobs","190","thousands","3","v81670","1.2.13","36.5","","","","1"
"1990-07","Canada","2016A000011124","Seasonally adjusted","Travel agencies","Jobs","190","thousands","3","v81671","1.2.14","35.4","","","","1"
"1990-07","Canada","2016A000011124","Seasonally adjusted","Other industries","Jobs","190","thousands","3","v81672","1.2.15","98.7","","","","1"
"1990-10","Canada","2016A000011124","Unadjusted","Tourism activities","Jobs","190","thousands","3","v81673","1.1.1","484.1","","","","1"
"1990-10","Canada","2016A000011124","Unadjusted","Total tourism industries","Jobs","190","thousands","3","v81674","1.1.2","390.5","","","","1"
"1990-10","Canada","2016A000011124","Unadjusted","Transportation","Jobs","190","thousands","3","v81675","1.1.3","65.7","","","","1"
"1990-10","Canada","2016A000011124","Unadjusted","Air transportation","Jobs","190","thousands","3","v81676","1.1.4","45.0","","","","1"
"1990-10","Canada","2016A000011124","Unadjusted","Other transportation","Jobs","190","thousands","3","v64605556","1.1.17","20.7","","","","1"
"1990-10","Canada","2016A000011124","Unadjusted","Railway transportation","Jobs","190","thousands","3","v81677","1.1.5","3.0","","","t","1"
"1990-10","Canada","2016A000011124","Unadjusted","Water transportation","Jobs","190","thousands","3","v81678","1.1.6","1.4","","","t","1"
"1990-10","Canada","2016A000011124","Unadjusted","Bus transportation","Jobs","190","thousands","3","v81679","1.1.7","8.9","","","t","1"
"1990-10","Canada","2016A000011124","Unadjusted","Other transportation industries","Jobs","190","thousands","3","v19458059","1.1.16","11.1","","","t","1"
"1990-10","Canada","2016A000011124","Unadjusted","Accommodation","Jobs","190","thousands","3","v81682","1.1.10","116.5","","","","1"
"1990-10","Canada","2016A000011124","Unadjusted","Food and beverage services","Jobs","190","thousands","3","v81683","1.1.11","142.8","","","","1"
"1990-10","Canada","2016A000011124","Unadjusted","Other tourism activities","Jobs","190","thousands","3","v81684","1.1.12","65.5","","","","1"
"1990-10","Canada","2016A000011124","Unadjusted","Recreation and entertainment","Jobs","190","thousands","3","v81685","1.1.13","34.4","","","","1"
"1990-10","Canada","2016A000011124","Unadjusted","Travel agencies","Jobs","190","thousands","3","v81686","1.1.14","31.1","","","","1"
"1990-10","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","93.6","","","","1"
"1990-10","Canada","2016A000011124","Seasonally adjusted","Tourism activities","Jobs","190","thousands","3","v81658","1.2.1","496.6","","","","1"
"1990-10","Canada","2016A000011124","Seasonally adjusted","Total tourism industries","Jobs","190","thousands","3","v81659","1.2.2","400.1","","","","1"
"1990-10","Canada","2016A000011124","Seasonally adjusted","Transportation","Jobs","190","thousands","3","v81660","1.2.3","65.3","","","","1"
"1990-10","Canada","2016A000011124","Seasonally adjusted","Air transportation","Jobs","190","thousands","3","v81661","1.2.4","45.0","","","","1"
"1990-10","Canada","2016A000011124","Seasonally adjusted","Other transportation","Jobs","190","thousands","3","v64605557","1.2.17","20.3","","","","1"
"1990-10","Canada","2016A000011124","Seasonally adjusted","Railway transportation","Jobs","190","thousands","3","v81662","1.2.5","3.0","","","t","1"
"1990-10","Canada","2016A000011124","Seasonally adjusted","Water transportation","Jobs","190","thousands","3","v81663","1.2.6","1.4","","","t","1"
"1990-10","Canada","2016A000011124","Seasonally adjusted","Bus transportation","Jobs","190","thousands","3","v81664","1.2.7","8.3","","","t","1"
"1990-10","Canada","2016A000011124","Seasonally adjusted","Other transportation industries","Jobs","190","thousands","3","v19458060","1.2.16","12.0","","","t","1"
"1990-10","Canada","2016A000011124","Seasonally adjusted","Accommodation","Jobs","190","thousands","3","v81667","1.2.10","121.9","","","","1"
"1990-10","Canada","2016A000011124","Seasonally adjusted","Food and beverage services","Jobs","190","thousands","3","v81668","1.2.11","144.4","","","","1"
"1990-10","Canada","2016A000011124","Seasonally adjusted","Other tourism activities","Jobs","190","thousands","3","v81669","1.2.12","68.5","","","","1"
"1990-10","Canada","2016A000011124","Seasonally adjusted","Recreation and entertainment","Jobs","190","thousands","3","v81670","1.2.13","37.3","","","","1"
"1990-10","Canada","2016A000011124","Seasonally adjusted","Travel agencies","Jobs","190","thousands","3","v81671","1.2.14","31.2","","","","1"
"1990-10","Canada","2016A000011124","Seasonally adjusted","Other industries","Jobs","190","thousands","3","v81672","1.2.15","96.5","","","","1"
"1991-01","Canada","2016A000011124","Unadjusted","Tourism activities","Jobs","190","thousands","3","v81673","1.1.1","469.2","","","","1"
"1991-01","Canada","2016A000011124","Unadjusted","Total tourism industries","Jobs","190","thousands","3","v81674","1.1.2","377.8","","","","1"
"1991-01","Canada","2016A000011124","Unadjusted","Transportation","Jobs","190","thousands","3","v81675","1.1.3","66.7","","","","1"
"1991-01","Canada","2016A000011124","Unadjusted","Air transportation","Jobs","190","thousands","3","v81676","1.1.4","44.8","","","","1"
"1991-01","Canada","2016A000011124","Unadjusted","Other transportation","Jobs","190","thousands","3","v64605556","1.1.17","21.9","","","","1"
"1991-01","Canada","2016A000011124","Unadjusted","Railway transportation","Jobs","190","thousands","3","v81677","1.1.5","2.9","","","t","1"
"1991-01","Canada","2016A000011124","Unadjusted","Water transportation","Jobs","190","thousands","3","v81678","1.1.6","1.2","","","t","1"
"1991-01","Canada","2016A000011124","Unadjusted","Bus transportation","Jobs","190","thousands","3","v81679","1.1.7","9.2","","","t","1"
"1991-01","Canada","2016A000011124","Unadjusted","Other transportation industries","Jobs","190","thousands","3","v19458059","1.1.16","12.6","","","t","1"
"1991-01","Canada","2016A000011124","Unadjusted","Accommodation","Jobs","190","thousands","3","v81682","1.1.10","112.2","","","","1"
"1991-01","Canada","2016A000011124","Unadjusted","Food and beverage services","Jobs","190","thousands","3","v81683","1.1.11","135.8","","","","1"
"1991-01","Canada","2016A000011124","Unadjusted","Other tourism activities","Jobs","190","thousands","3","v81684","1.1.12","63.1","","","","1"
"1991-01","Canada","2016A000011124","Unadjusted","Recreation and entertainment","Jobs","190","thousands","3","v81685","1.1.13","34.1","","","","1"
"1991-01","Canada","2016A000011124","Unadjusted","Travel agencies","Jobs","190","thousands","3","v81686","1.1.14","29.0","","","","1"
"1991-01","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","91.4","","","","1"
"1991-01","Canada","2016A000011124","Seasonally adjusted","Tourism activities","Jobs","190","thousands","3","v81658","1.2.1","482.8","","","","1"
"1991-01","Canada","2016A000011124","Seasonally adjusted","Total tourism industries","Jobs","190","thousands","3","v81659","1.2.2","388.3","","","","1"
"1991-01","Canada","2016A000011124","Seasonally adjusted","Transportation","Jobs","190","thousands","3","v81660","1.2.3","64.5","","","","1"
"1991-01","Canada","2016A000011124","Seasonally adjusted","Air transportation","Jobs","190","thousands","3","v81661","1.2.4","44.1","","","","1"
"1991-01","Canada","2016A000011124","Seasonally adjusted","Other transportation","Jobs","190","thousands","3","v64605557","1.2.17","20.4","","","","1"
"1991-01","Canada","2016A000011124","Seasonally adjusted","Railway transportation","Jobs","190","thousands","3","v81662","1.2.5","2.9","","","t","1"
"1991-01","Canada","2016A000011124","Seasonally adjusted","Water transportation","Jobs","190","thousands","3","v81663","1.2.6","1.4","","","t","1"
"1991-01","Canada","2016A000011124","Seasonally adjusted","Bus transportation","Jobs","190","thousands","3","v81664","1.2.7","8.3","","","t","1"
"1991-01","Canada","2016A000011124","Seasonally adjusted","Other transportation industries","Jobs","190","thousands","3","v19458060","1.2.16","12.2","","","t","1"
"1991-01","Canada","2016A000011124","Seasonally adjusted","Accommodation","Jobs","190","thousands","3","v81667","1.2.10","117.7","","","","1"
"1991-01","Canada","2016A000011124","Seasonally adjusted","Food and beverage services","Jobs","190","thousands","3","v81668","1.2.11","140.6","","","","1"
"1991-01","Canada","2016A000011124","Seasonally adjusted","Other tourism activities","Jobs","190","thousands","3","v81669","1.2.12","65.5","","","","1"
"1991-01","Canada","2016A000011124","Seasonally adjusted","Recreation and entertainment","Jobs","190","thousands","3","v81670","1.2.13","37.2","","","","1"
"1991-01","Canada","2016A000011124","Seasonally adjusted","Travel agencies","Jobs","190","thousands","3","v81671","1.2.14","28.3","","","","1"
"1991-01","Canada","2016A000011124","Seasonally adjusted","Other industries","Jobs","190","thousands","3","v81672","1.2.15","94.5","","","","1"
"1991-04","Canada","2016A000011124","Unadjusted","Tourism activities","Jobs","190","thousands","3","v81673","1.1.1","479.1","","","","1"
"1991-04","Canada","2016A000011124","Unadjusted","Total tourism industries","Jobs","190","thousands","3","v81674","1.1.2","384.7","","","","1"
"1991-04","Canada","2016A000011124","Unadjusted","Transportation","Jobs","190","thousands","3","v81675","1.1.3","64.2","","","","1"
"1991-04","Canada","2016A000011124","Unadjusted","Air transportation","Jobs","190","thousands","3","v81676","1.1.4","43.5","","","","1"
"1991-04","Canada","2016A000011124","Unadjusted","Other transportation","Jobs","190","thousands","3","v64605556","1.1.17","20.7","","","","1"
"1991-04","Canada","2016A000011124","Unadjusted","Railway transportation","Jobs","190","thousands","3","v81677","1.1.5","2.9","","","t","1"
"1991-04","Canada","2016A000011124","Unadjusted","Water transportation","Jobs","190","thousands","3","v81678","1.1.6","1.4","","","t","1"
"1991-04","Canada","2016A000011124","Unadjusted","Bus transportation","Jobs","190","thousands","3","v81679","1.1.7","8.5","","","t","1"
"1991-04","Canada","2016A000011124","Unadjusted","Other transportation industries","Jobs","190","thousands","3","v19458059","1.1.16","12.8","","","t","1"
"1991-04","Canada","2016A000011124","Unadjusted","Accommodation","Jobs","190","thousands","3","v81682","1.1.10","112.6","","","","1"
"1991-04","Canada","2016A000011124","Unadjusted","Food and beverage services","Jobs","190","thousands","3","v81683","1.1.11","141.9","","","","1"
"1991-04","Canada","2016A000011124","Unadjusted","Other tourism activities","Jobs","190","thousands","3","v81684","1.1.12","66.0","","","","1"
"1991-04","Canada","2016A000011124","Unadjusted","Recreation and entertainment","Jobs","190","thousands","3","v81685","1.1.13","37.7","","","","1"
"1991-04","Canada","2016A000011124","Unadjusted","Travel agencies","Jobs","190","thousands","3","v81686","1.1.14","28.3","","","","1"
"1991-04","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","94.4","","","","1"
"1991-04","Canada","2016A000011124","Seasonally adjusted","Tourism activities","Jobs","190","thousands","3","v81658","1.2.1","471.9","","","","1"
"1991-04","Canada","2016A000011124","Seasonally adjusted","Total tourism industries","Jobs","190","thousands","3","v81659","1.2.2","379.6","","","","1"
"1991-04","Canada","2016A000011124","Seasonally adjusted","Transportation","Jobs","190","thousands","3","v81660","1.2.3","64.3","","","","1"
"1991-04","Canada","2016A000011124","Seasonally adjusted","Air transportation","Jobs","190","thousands","3","v81661","1.2.4","43.3","","","","1"
"1991-04","Canada","2016A000011124","Seasonally adjusted","Other transportation","Jobs","190","thousands","3","v64605557","1.2.17","21.0","","","","1"
"1991-04","Canada","2016A000011124","Seasonally adjusted","Railway transportation","Jobs","190","thousands","3","v81662","1.2.5","2.9","","","t","1"
"1991-04","Canada","2016A000011124","Seasonally adjusted","Water transportation","Jobs","190","thousands","3","v81663","1.2.6","1.4","","","t","1"
"1991-04","Canada","2016A000011124","Seasonally adjusted","Bus transportation","Jobs","190","thousands","3","v81664","1.2.7","8.6","","","t","1"
"1991-04","Canada","2016A000011124","Seasonally adjusted","Other transportation industries","Jobs","190","thousands","3","v19458060","1.2.16","12.7","","","t","1"
"1991-04","Canada","2016A000011124","Seasonally adjusted","Accommodation","Jobs","190","thousands","3","v81667","1.2.10","110.3","","","","1"
"1991-04","Canada","2016A000011124","Seasonally adjusted","Food and beverage services","Jobs","190","thousands","3","v81668","1.2.11","140.6","","","","1"
